INPUT	FOUND_BY	DTXSID	PREFERRED_NAME	SMILES	QSAR_READY_SMILES
1755-97-1	CAS-RN	DTXSID7073274	1,3,2-Dioxathiane, 5,5-dimethyl-, 2,2-dioxide	CC1(C)COS(=O)(=O)OC1	CC1(C)COS(=O)(=O)OC1
17557-23-2	CAS-RN	DTXSID8025707	Neopentyl glycol diglycidyl ether	CC(C)(COCC1CO1)COCC1CO1	CC(C)(COCC1CO1)COCC1CO1
17560-51-9	CAS-RN	DTXSID6045167	Metolazone	CC1NC2=CC(Cl)=C(C=C2C(=O)N1C1=CC=CC=C1C)S(N)(=O)=O	CC1NC2=CC(Cl)=C(C=C2C(=O)N1C1=CC=CC=C1C)S(N)(=O)=O
17564-81-7	CAS-RN	DTXSID70938689	3,3,5-Trimethylcyclohexyl [3-(trifluoromethyl)phenoxy]acetate	CC1CC(CC(C)(C)C1)OC(=O)COC1=CC=CC(=C1)C(F)(F)F	CC1CC(CC(C)(C)C1)OC(=O)COC1=CC=CC(=C1)C(F)(F)F
17564-84-0	CAS-RN	DTXSID80938690	3,3,5-Trimethylcyclohexyl (4-chlorophenoxy)acetate	CC1CC(CC(C)(C)C1)OC(=O)COC1=CC=C(Cl)C=C1	CC1CC(CC(C)(C)C1)OC(=O)COC1=CC=C(Cl)C=C1
1757-18-2	CAS-RN	DTXSID5034775	Akton	CCOP(=S)(OCC)OC(=CCl)C1=C(Cl)C=CC(Cl)=C1	CCOP(=S)(OCC)OC(=CCl)C1=C(Cl)C=CC(Cl)=C1
17576-88-4	NO_MATCH	-	-	-	-
17578-41-5	CAS-RN	DTXSID30170023	Carbamic acid, methyl-, 6-chlorothymyl ester	CNC(=O)OC1=C(C=CC(C)=C1Cl)C(C)C	CNC(=O)OC1=C(C=CC(C)=C1Cl)C(C)C
17578-43-7	CAS-RN	DTXSID90170024	Menthol N-methylcarbamate	CNC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C	CNC(=O)OC1CC(C)CCC1C(C)C
17578-44-8	CAS-RN	DTXSID30938701	1,3,3-Trimethylbicyclo[2.2.1]heptan-2-yl hydrogen methylcarbonimidate	CN=C(O)OC1C2(C)CCC(C2)C1(C)C	CN=C(O)OC1C2(C)CCC(C2)C1(C)C
1758-73-2	CAS-RN	DTXSID4029224	Amino(imino)methanesulfinic acid	NC(=N)S(O)=O	NC(=N)S(O)=O
17581-48-5	CAS-RN	DTXSID80938711	Diethyl 2-{[methyl(propylsulfanyl)phosphorothioyl]sulfanyl}butanedioate	CCCSP(C)(=S)SC(CC(=O)OCC)C(=O)OCC	CCCSP(C)(=S)SC(CC(=O)OCC)C(=O)OCC
17590-01-1	CAS-RN	DTXSID80864783	Phenyl[(1-phenylpropan-2-yl)amino]acetonitrile	CC(CC1=CC=CC=C1)NC(C#N)C1=CC=CC=C1	CC(CC1=CC=CC=C1)NC(C#N)C1=CC=CC=C1
17597-95-4	CAS-RN	DTXSID3066217	Hexane, 1-(2,2-dimethoxyethoxy)-	CCCCCCOCC(OC)OC	CCCCCCOCC(OC)OC
1760-24-3	CAS-RN	DTXSID5027433	N-[3-(Trimethoxysilyl)propyl]ethane-1,2-diamine	CO[Si](CCCNCCN)(OC)OC	CO[Si](CCCNCCN)(OC)OC
17601-49-9	CAS-RN	DTXSID1075012	2,3,5-Triiodobenzoic acid dimethylamine salt	C[NH2+]C.[O-]C(=O)C1=C(I)C(I)=CC(I)=C1	OC(=O)C1=C(I)C(I)=CC(I)=C1
17606-31-4	CAS-RN	DTXSID6058001	Bensultap	CN(C)C(CSS(=O)(=O)C1=CC=CC=C1)CSS(=O)(=O)C1=CC=CC=C1	CN(C)C(CSS(=O)(=O)C1=CC=CC=C1)CSS(=O)(=O)C1=CC=CC=C1
17609-32-4	NO_MATCH	-	-	-	-
1761-71-3	CAS-RN	DTXSID0024921	4,4'-Diaminodicyclohexylmethane	NC1CCC(CC2CCC(N)CC2)CC1	NC1CCC(CC2CCC(N)CC2)CC1
17617-23-1	CAS-RN	DTXSID1023071	Flurazepam	CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=C(F)C=CC=C1	CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=C(F)C=CC=C1
1762-95-4	CAS-RN	DTXSID3029653	Thiocyanic acid, ammonium salt	[NH4+].[S-]C#N	SC#N
1763-23-1	CAS-RN	DTXSID3031864	Perfluorooctanesulfonic acid	OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
17636-10-1	CAS-RN	DTXSID6066232	1-Propanesulfonic acid, 3-mercapto-, monosodium salt	[Na+].[O-]S(=O)(=O)CCCS	OS(=O)(=O)CCCS
1765-48-6	CAS-RN	DTXSID5061954	11-H-Perfluoroundecanoic acid	OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F	OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F
17654-88-5	CAS-RN	DTXSID00170151	2H-1,3,4-Thiadiazole-2-thione, 5-mercapto-3-phenyl-	S=C1NN(C(=S)S1)C1=CC=CC=C1	S=C1NN(C(=S)S1)C1=CC=CC=C1
1766-91-2	CAS-RN	DTXSID3048815	Penflutizide	CCCCCC1NC2=CC(=C(C=C2S(=O)(=O)N1)S(N)(=O)=O)C(F)(F)F	CCCCCC1NC2=CC(=C(C=C2S(=O)(=O)N1)S(N)(=O)=O)C(F)(F)F
17667-23-1	CAS-RN	DTXSID30170169	Diospyrol	CC1=CC2=C(C(O)=C1)C(O)=C(C=C2)C1=C(O)C2=C(C=C1)C=C(C)C=C2O	CC1=CC2=C(C(O)=C1)C(O)=C(C=C2)C1=C(O)C2=C(C=C1)C=C(C)C=C2O
1768-31-6	CAS-RN	DTXSID7021651	1,1,1,3,3-Pentachloropropanone	ClC(Cl)C(=O)C(Cl)(Cl)Cl	ClC(Cl)C(=O)C(Cl)(Cl)Cl
17688-68-5	CAS-RN	DTXSID6051801	4-Phenylthiomorpholine 1,1-dioxide	O=S1(=O)CCN(CC1)C1=CC=CC=C1	O=S1(=O)CCN(CC1)C1=CC=CC=C1
17689-77-9	CAS-RN	DTXSID3027792	Ethyltriacetoxysilane	CC[Si](OC(C)=O)(OC(C)=O)OC(C)=O	CC[Si](OC(C)=O)(OC(C)=O)OC(C)=O
17692-24-9	CAS-RN	DTXSID00170217	Bisoxatin	OC1=CC=C(C=C1)C1(OC2=CC=CC=C2NC1=O)C1=CC=C(O)C=C1	OC1=CC=C(C=C1)C1(OC2=CC=CC=C2NC1=O)C1=CC=C(O)C=C1
17692-31-8	CAS-RN	DTXSID0045624	Dropropizine	OCC(O)CN1CCN(CC1)C1=CC=CC=C1	OCC(O)CN1CCN(CC1)C1=CC=CC=C1
17692-34-1	CAS-RN	DTXSID30864793	2-[2-(2-{4-[(4-Chlorophenyl)(phenyl)methyl]piperazin-1-yl}ethoxy)ethoxy]ethan-1-ol	OCCOCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1	OCCOCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
17696-69-4	CAS-RN	DTXSID00884983	21H,23H-Porphine-2,18-dipropanoic acid, 7,12-bis(1-hydroxyethyl)-3,8,13,17-tetramethyl-, hydrochloride (1:2)	Cl.Cl.CC(O)C1=C(C)/C2=C/C3=N/C(=C\C4=C(CCC(O)=O)C(C)=C(N4)/C=C4\N=C(\C=C\1/N\2)C(C)=C4C(C)O)/C(CCC(O)=O)=C3C	CC(O)C1=C2NC(\C=C3/N=C(/C=C4\N\C(=C/C5=N/C(=C\2)/C(C)=C5C(C)O)C(C)=C4CCC(O)=O)C(CCC(O)=O)=C3C)=C1C
176969-34-9	CAS-RN	DTXSID80597105	3-(Difluoromethyl)-1-methyl-1H-pyrazole-4-carboxylic acid	CN1C=C(C(O)=O)C(=N1)C(F)F	CN1C=C(C(O)=O)C(=N1)C(F)F
176972-62-6	CAS-RN	DTXSID40938878	Methyl hydrogen (4-chloro-3-hydroxy-1-phenylbutan-2-yl)carbonimidate	COC(O)=NC(CC1=CC=CC=C1)C(O)CCl	COC(O)=NC(CC1=CC=CC=C1)C(O)CCl
1770-80-5	CAS-RN	DTXSID1051802	Dibutyl chlorendate	CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl	CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl
17702-57-7	CAS-RN	DTXSID9041992	Formparanate	CNC(=O)OC1=CC=C(N=CN(C)C)C(C)=C1	CNC(=O)OC1=CC=C(N=CN(C)C)C(C)=C1
17702-63-5	CAS-RN	DTXSID10170243	AI 3-27239	COP(=S)(NC(=S)N(C)CCO)OC	COP(=S)(NC(=S)N(C)CCO)OC
17702-78-2	CAS-RN	DTXSID60938890	S-(4,6-Dimethylpyrimidin-2-yl) O-ethyl O-propan-2-yl phosphorodithioate	CCOP(=S)(OC(C)C)SC1=NC(C)=CC(C)=N1	CCOP(=S)(OC(C)C)SC1=NC(C)=CC(C)=N1
17702-79-3	CAS-RN	DTXSID20938891	S-(4,6-Dimethylpyrimidin-2-yl) O-ethyl O-propyl phosphorodithioate	CCCOP(=S)(OCC)SC1=NC(C)=CC(C)=N1	CCCOP(=S)(OCC)SC1=NC(C)=CC(C)=N1
17730-82-4	CAS-RN	DTXSID40938919	1-[4-(3-Phenylprop-2-en-1-yl)piperazin-1-yl]butan-1-one--hydrogen chloride (1/1)	Cl.CCCC(=O)N1CCN(CC=CC2=CC=CC=C2)CC1	CCCC(=O)N1CCN(CC=CC2=CC=CC=C2)CC1
177313-65-4	NO_MATCH	-	-	-	-
17737-65-4	CAS-RN	DTXSID2046121	Clonixin	CC1=C(NC2=C(C=CC=N2)C(O)=O)C=CC=C1Cl	CC1=C(NC2=C(C=CC=N2)C(O)=O)C=CC=C1Cl
177406-68-7	CAS-RN	DTXSID9058232	Benthiavalicarb-isopropyl	CC(C)OC(=O)N[C@@H](C(C)C)C(=O)N[C@H](C)C1=NC2=C(S1)C=C(F)C=C2	CC(C)OC(=O)NC(C(C)C)C(=O)NC(C)C1=NC2=CC=C(F)C=C2S1
17741-62-7	CAS-RN	DTXSID1051804	4-{4-[(2,6-Dichloro-4-nitrophenyl)diazenyl]phenyl}thiomorpholine 1,1-dioxide	[O-][N+](=O)C1=CC(Cl)=C(N=NC2=CC=C(C=C2)N2CCS(=O)(=O)CC2)C(Cl)=C1	[O-][N+](=O)C1=CC(Cl)=C(N=NC2=CC=C(C=C2)N2CCS(=O)(=O)CC2)C(Cl)=C1
17751-68-7	CAS-RN	DTXSID10938941	1-{2-(3,4-Dichlorophenyl)-2-[(2-ethylhexyl)oxy]ethyl}pyridin-1-ium bromide	[Br-].CCCCC(CC)COC(C[N+]1=CC=CC=C1)C1=CC(Cl)=C(Cl)C=C1	CCCCC(CC)COC(C[N+]1=CC=CC=C1)C1=CC(Cl)=C(Cl)C=C1
17751-69-8	CAS-RN	DTXSID70938942	1-[2-(4-Cyclohexylphenyl)-2-(octyloxy)ethyl]pyridin-1-ium bromide	[Br-].CCCCCCCCOC(C[N+]1=CC=CC=C1)C1=CC=C(C=C1)C1CCCCC1	CCCCCCCCOC(C[N+]1=CC=CC=C1)C1=CC=C(C=C1)C1CCCCC1
17751-70-1	CAS-RN	DTXSID30938943	1-{2-[(2-Ethylhexyl)oxy]-2-(4-hexylphenyl)ethyl}pyridin-1-ium bromide	[Br-].CCCCCCC1=CC=C(C=C1)C(C[N+]1=CC=CC=C1)OCC(CC)CCCC	CCCCCCC1=CC=C(C=C1)C(C[N+]1=CC=CC=C1)OCC(CC)CCCC
17751-71-2	CAS-RN	DTXSID90938944	1-{2-(4-Cyclohexylphenyl)-2-[(2-ethylhexyl)oxy]ethyl}pyridin-1-ium bromide	[Br-].CCCCC(CC)COC(C[N+]1=CC=CC=C1)C1=CC=C(C=C1)C1CCCCC1	CCCCC(CC)COC(C[N+]1=CC=CC=C1)C1=CC=C(C=C1)C1CCCCC1
17751-72-3	CAS-RN	DTXSID50938945	1-{2-(3-Cyclohexylphenyl)-2-[(2-ethylhexyl)oxy]ethyl}pyridin-1-ium bromide	[Br-].CCCCC(CC)COC(C[N+]1=CC=CC=C1)C1=CC=CC(=C1)C1CCCCC1	CCCCC(CC)COC(C[N+]1=CC=CC=C1)C1=CC=CC(=C1)C1CCCCC1
17751-73-4	CAS-RN	DTXSID10938946	1-{2-(4-Cyclopentylphenyl)-2-[(2-ethylhexyl)oxy]ethyl}pyridin-1-ium bromide	[Br-].CCCCC(CC)COC(C[N+]1=CC=CC=C1)C1=CC=C(C=C1)C1CCCC1	CCCCC(CC)COC(C[N+]1=CC=CC=C1)C1=CC=C(C=C1)C1CCCC1
17751-74-5	CAS-RN	DTXSID70938947	1-[2-(4-Cyclohexylphenyl)-2-(pentyloxy)ethyl]pyridin-1-ium bromide	[Br-].CCCCCOC(C[N+]1=CC=CC=C1)C1=CC=C(C=C1)C1CCCCC1	CCCCCOC(C[N+]1=CC=CC=C1)C1=CC=C(C=C1)C1CCCCC1
17751-75-6	CAS-RN	DTXSID30938948	1-[2-(4-tert-Butylphenyl)-2-(octyloxy)ethyl]pyridin-1-ium bromide	[Br-].CCCCCCCCOC(C[N+]1=CC=CC=C1)C1=CC=C(C=C1)C(C)(C)C	CCCCCCCCOC(C[N+]1=CC=CC=C1)C1=CC=C(C=C1)C(C)(C)C
17751-76-7	CAS-RN	DTXSID90938949	1-(2-Butoxy-2-phenylethyl)pyridin-1-ium bromide	[Br-].CCCCOC(C[N+]1=CC=CC=C1)C1=CC=CC=C1	CCCCOC(C[N+]1=CC=CC=C1)C1=CC=CC=C1
17751-77-8	CAS-RN	DTXSID00938950	1-{2-[(Butan-2-yl)oxy]-2-phenylethyl}pyridin-1-ium bromide	[Br-].CCC(C)OC(C[N+]1=CC=CC=C1)C1=CC=CC=C1	CCC(C)OC(C[N+]1=CC=CC=C1)C1=CC=CC=C1
17751-78-9	CAS-RN	DTXSID60938951	1-[2-(4-Cyclopentylphenyl)-2-(octyloxy)ethyl]pyridin-1-ium bromide	[Br-].CCCCCCCCOC(C[N+]1=CC=CC=C1)C1=CC=C(C=C1)C1CCCC1	CCCCCCCCOC(C[N+]1=CC=CC=C1)C1=CC=C(C=C1)C1CCCC1
17754-90-4	CAS-RN	DTXSID5022271	4-(Diethylamino)salicylaldehyde	CCN(CC)C1=CC=C(C=O)C(O)=C1	CCN(CC)C1=CC=C(C=O)C(O)=C1
17756-81-9	CAS-RN	DTXSID10170344	Acetamide, 2-chloro-N-(2-cyanoethyl)-	ClCC(=O)NCCC#N	ClCC(=O)NCCC#N
1776-83-6	CAS-RN	DTXSID1042368	Quintiofos	CCOP(=S)(OC1=C2N=CC=CC2=CC=C1)C1=CC=CC=C1	CCOP(=S)(OC1=C2N=CC=CC2=CC=C1)C1=CC=CC=C1
17766-26-6	CAS-RN	DTXSID1044853	Trisodium 2,4,6-trithioxo-1,3,5-triazinane-1,3,5-triide	[Na+].[Na+].[Na+].S=C1[N-]C(=S)[N-]C(=S)[N-]1	S=C1NC(=S)NC(=S)N1
17773-10-3	CAS-RN	DTXSID30938983	2-Hydroxy-N,N,N-trimethylethan-1-aminium iodide	[I-].C[N+](C)(C)CCO	C[N+](C)(C)CCO
17773-41-0	CAS-RN	DTXSID80884986	Butanenitrile, 2-hydroxy-4-(methylthio)-	CSCCC(O)C#N	CSCCC(O)C#N
1778-08-1	CAS-RN	DTXSID70170380	Salicylamide, N,N-dimethyl-	CN(C)C(=O)C1=CC=CC=C1O	CN(C)C(=O)C1=CC=CC=C1O
17780-75-5	CAS-RN	DTXSID3045778	N-Methyl-N-propargyl-3-(2,4-dichlorophenoxy)propylamine hydrochloride	Cl.CN(CCCOC1=CC=C(Cl)C=C1Cl)CC#C	CN(CCCOC1=CC=C(Cl)C=C1Cl)CC#C
17781-31-6	CAS-RN	DTXSID4042256	Parinol	OC(C1=CC=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C1=CC=CN=C1	OC(C1=CC=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C1=CC=CN=C1
17788-00-0	CAS-RN	DTXSID8066264	Phenol, 2,4-dichloro-3-methyl-	CC1=C(Cl)C=CC(O)=C1Cl	CC1=C(Cl)C=CC(O)=C1Cl
17788-11-3	CAS-RN	DTXSID20170390	Carbamic acid, methyl-, ester with 3'-hydroxypropionanilide	CCC(=O)NC1=CC(OC(=O)NC)=CC=C1	CCC(=O)NC1=CC(OC(=O)NC)=CC=C1
1779-48-2	CAS-RN	DTXSID0027436	Phenylphosphinic acid	OP(O)C1=CC=CC=C1	OP(O)C1=CC=CC=C1
17796-82-6	CAS-RN	DTXSID8027793	N-(Cyclohexylthio)phthalimide	O=C1N(SC2CCCCC2)C(=O)C2=C1C=CC=C2	O=C1N(SC2CCCCC2)C(=O)C2=C1C=CC=C2
17804-35-2	CAS-RN	DTXSID5023900	Benomyl	CCCCNC(=O)N1C(NC(=O)OC)=NC2=C1C=CC=C2	CCCCNC(=O)N1C(NC(=O)OC)=NC2=C1C=CC=C2
17804-49-8	CAS-RN	DTXSID10889666	2,7-Naphthalenedisulfonic acid, 5-[(4,6-dichloro-1,3,5-triazin-2-yl)amino]-4-hydroxy-3-(2-phenyldiazenyl)-, sodium salt (1:2)	[Na+].[Na+].OC1=C(N=NC2=CC=CC=C2)C(=CC2=CC(=CC(NC3=NC(Cl)=NC(Cl)=N3)=C12)S([O-])(=O)=O)S([O-])(=O)=O	OC1=C(N=NC2=CC=CC=C2)C(=CC2=CC(=CC(NC3=NC(Cl)=NC(Cl)=N3)=C12)S(O)(=O)=O)S(O)(=O)=O
17810-51-4	CAS-RN	DTXSID90939032	1-[2-Butoxy-2-(4-octylphenyl)ethyl]pyridin-1-ium bromide	[Br-].CCCCCCCCC1=CC=C(C=C1)C(C[N+]1=CC=CC=C1)OCCCC	CCCCCCCCC1=CC=C(C=C1)C(C[N+]1=CC=CC=C1)OCCCC
17810-52-5	CAS-RN	DTXSID50939033	1-{2-(3-Chlorophenyl)-2-[(2-ethylhexyl)oxy]ethyl}pyridin-1-ium bromide	[Br-].CCCCC(CC)COC(C[N+]1=CC=CC=C1)C1=CC(Cl)=CC=C1	CCCCC(CC)COC(C[N+]1=CC=CC=C1)C1=CC(Cl)=CC=C1
17810-53-6	CAS-RN	DTXSID10939034	1-[2-(4-Cyclopentylphenyl)-2-(pentyloxy)ethyl]pyridin-1-ium bromide	[Br-].CCCCCOC(C[N+]1=CC=CC=C1)C1=CC=C(C=C1)C1CCCC1	CCCCCOC(C[N+]1=CC=CC=C1)C1=CC=C(C=C1)C1CCCC1
17831-71-9	CAS-RN	DTXSID2026107	Tetraethylene glycol diacrylate	C=CC(=O)OCCOCCOCCOCCOC(=O)C=C	C=CC(=O)OCCOCCOCCOCCOC(=O)C=C
17854-59-0	CAS-RN	DTXSID90170504	Mepixanox	COC1=C(CN2CCCCC2)C2=C(C=C1)C(=O)C1=CC=CC=C1O2	COC1=C(CN2CCCCC2)C2=C(C=C1)C(=O)C1=CC=CC=C1O2
1786-08-9	CAS-RN	DTXSID6051805	Nerol oxide	CC(C)=CC1CC(C)=CCO1	CC(C)=CC1CC(C)=CCO1
17865-32-6	CAS-RN	DTXSID40864805	Cyclohexyl(methyl)dimethoxysilane	CO[Si](C)(OC)C1CCCCC1	CO[Si](C)(OC)C1CCCCC1
17867-69-5	CAS-RN	DTXSID10170521	2-[[(Hexyloxy)carbonyl]oxy]benzoic acid	CCCCCCOC(=O)OC1=CC=CC=C1C(O)=O	CCCCCCOC(=O)OC1=CC=CC=C1C(O)=O
178671-58-4	CAS-RN	DTXSID70170522	2-Propenoic acid, 2-cyano-3,3-diphenyl-2,2-bis(((2-cyano-1-oxo-3,3-diphenyl-2-propenyl)oxy)methyl)-1,3-propanediyl ester	O=C(OCC(COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1)(COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1)COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1	O=C(OCC(COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1)(COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1)COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1
178671-69-7	NO_MATCH	-	-	-	-
17869-27-1	CAS-RN	DTXSID30170523	2,8,9-Trioxa-5-aza-1-silabicyclo(3.3.3)undecane, 1-(3-aminopropyl)-	NCCC[Si]12OCCN(CCO1)CCO2	NCCC[Si]12OCCN(CCO1)CCO2
1787-44-6	CAS-RN	DTXSID70170527	(2H3)Methyltriphenylphosphonium bromide	[Br-].[2H]C([2H])([2H])[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	CP(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
1787-61-7	CAS-RN	DTXSID4061969	C.I. Mordant Black 11, monosodium salt	[Na+].OC1=CC(=C2C=C(C=CC2=C1N=NC1=CC=C2C=CC=CC2=C1O)[N+]([O-])=O)S([O-])(=O)=O	OC1=CC(=C2C=C(C=CC2=C1N=NC1=CC=C2C=CC=CC2=C1O)[N+]([O-])=O)S(O)(=O)=O
178928-70-6	CAS-RN	DTXSID4034869	Prothioconazole	OC(CN1N=CNC1=S)(CC1=C(Cl)C=CC=C1)C1(Cl)CC1	OC(CN1N=CNC1=S)(CC1=C(Cl)C=CC=C1)C1(Cl)CC1
178949-82-1	CAS-RN	DTXSID1051806	N,N'-Ethylenedi-(L-aspartic acid) trisodium salt	[Na+].[Na+].[Na+].OC(=O)[C@H](CC([O-])=O)NCCN[C@@H](CC([O-])=O)C([O-])=O	OC(=O)CC(NCCNC(CC(O)=O)C(O)=O)C(O)=O
17902-23-7	CAS-RN	DTXSID001009966	Tegafur	FC1=CN(C2CCCO2)C(=O)NC1=O	FC1=CN(C2CCCO2)C(=O)NC1=O
17924-92-4	CAS-RN	DTXSID0021460	Zearalenone	C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1	CC1CCCC(=O)CCCC=CC2=CC(O)=CC(O)=C2C(=O)O1
17929-34-9	CAS-RN	DTXSID80170790	2-Benzoxazolinone, 5-chloro-3-hydroxymethyl-	OCN1C(=O)OC2=C1C=C(Cl)C=C2	OCN1C(=O)OC2=C1C=C(Cl)C=C2
1795-58-0	CAS-RN	DTXSID10939231	Dimethyl 2-[(dimethoxyphosphoryl)sulfanyl]butanedioate	COC(=O)CC(SP(=O)(OC)OC)C(=O)OC	COC(=O)CC(SP(=O)(OC)OC)C(=O)OC
17959-11-4	CAS-RN	DTXSID20170835	Carbamic acid, (methoxyacetyl)methyl-, o-isopropoxyphenyl ester	COCC(=O)CNC(=O)OC1=CC=CC=C1OC(C)C	COCC(=O)CNC(=O)OC1=CC=CC=C1OC(C)C
17959-12-5	CAS-RN	DTXSID80170836	Carbamic acid, methyl ((methylthio)acetyl)-, o-isopropoxyphenyl ester	CSCC(=O)N(C)C(=O)OC1=CC=CC=C1OC(C)C	CSCC(=O)N(C)C(=O)OC1=CC=CC=C1OC(C)C
17959-33-0	CAS-RN	DTXSID40170837	Carbamic acid, (chloroacetyl)methyl-, m-cumenyl ester	CC(C)C1=CC(OC(=O)NCC(=O)CCl)=CC=C1	CC(C)C1=CC(OC(=O)NCC(=O)CCl)=CC=C1
17969-20-9	CAS-RN	DTXSID4046157	Fenclozic acid	OC(=O)CC1=CSC(=N1)C1=CC=C(Cl)C=C1	OC(=O)CC1=CSC(=N1)C1=CC=C(Cl)C=C1
1797-74-6	CAS-RN	DTXSID8061977	Allyl phenylacetate	C=CCOC(=O)CC1=CC=CC=C1	C=CCOC(=O)CC1=CC=CC=C1
1798-49-8	CAS-RN	DTXSID80939263	3-{2-[(4-Chlorophenyl)(phenyl)methoxy]ethyl}-1,3-oxazinane--hydrogen chloride (1/1)	Cl.ClC1=CC=C(C=C1)C(OCCN1CCCOC1)C1=CC=CC=C1	ClC1=CC=C(C=C1)C(OCCN1CCCOC1)C1=CC=CC=C1
1798-50-1	CAS-RN	DTXSID90170867	Azacyclonol hydrochloride [NF]	Cl.OC(C1CCNCC1)(C1=CC=CC=C1)C1=CC=CC=C1	OC(C1CCNCC1)(C1=CC=CC=C1)C1=CC=CC=C1
17980-47-1	CAS-RN	DTXSID1044857	Triethoxy(2-methylpropyl)silane	CCO[Si](CC(C)C)(OCC)OCC	CCO[Si](CC(C)C)(OCC)OCC
1799-79-7	CAS-RN	DTXSID30170881	Benzimidazole, 5,6-dimethyl-2-trifluoromethyl-	CC1=CC2=C(C=C1C)N=C(N2)C(F)(F)F	CC1=CC2=C(C=C1C)N=C(N2)C(F)(F)F
18032-95-6	CAS-RN	DTXSID80170952	Phosphonodithioic acid, ethyl-, S,S-diethyl ester	CCSP(=O)(CC)SCC	CCSP(=O)(CC)SCC
18039-42-4	CAS-RN	DTXSID6044858	5-Phenyl-1H-tetrazole	N1N=NN=C1C1=CC=CC=C1	N1N=NN=C1C1=CC=CC=C1
18046-21-4	CAS-RN	DTXSID8023050	Fentiazac	OC(=O)CC1=C(N=C(S1)C1=CC=CC=C1)C1=CC=C(Cl)C=C1	OC(=O)CC1=C(N=C(S1)C1=CC=CC=C1)C1=CC=C(Cl)C=C1
180591-20-2	CAS-RN	DTXSID90625266	N-[(1,3-Benzothiazol-2-yl)sulfanyl]-N-benzyl-1-phenylmethanamine	C(N(CC1=CC=CC=C1)SC1=NC2=CC=CC=C2S1)C1=CC=CC=C1	C(N(CC1=CC=CC=C1)SC1=NC2=CC=CC=C2S1)C1=CC=CC=C1
18063-03-1	CAS-RN	DTXSID4073417	Benzamide, 2,6-difluoro-	NC(=O)C1=C(F)C=CC=C1F	NC(=O)C1=C(F)C=CC=C1F
18069-17-5	Deleted CAS-RN	DTXSID4021632	2-Methylpentanedioic acid	CC(CCC(O)=O)C(O)=O	CC(CCC(O)=O)C(O)=O
180793-94-6	CAS-RN	DTXSID30171015	1,3,4-Thiadiazol-2-amine, N-(4-iodophenyl)-5-(2-(10H-phenothiazin-10-yl)ethyl)-	IC1=CC=C(NC2=NN=C(CCN3C4=CC=CC=C4SC4=CC=CC=C34)S2)C=C1	IC1=CC=C(NC2=NN=C(CCN3C4=CC=CC=C4SC4=CC=CC=C34)S2)C=C1
180793-95-7	CAS-RN	DTXSID90171016	Benzamide, N-(5-(2-(10H-phenothiazin-10-yl)ethyl)-1,3,4-thiodiazol-2-yl)-	O=C(NC1=NN=C(CCN2C3=CC=CC=C3SC3=CC=CC=C23)S1)C1=CC=CC=C1	O=C(NC1=NN=C(CCN2C3=CC=CC=C3SC3=CC=CC=C23)S1)C1=CC=CC=C1
1808-26-0	CAS-RN	DTXSID301016455	5,8,11,14-Eicosatetraenoic acid, ethyl ester	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OCC	CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC
1809-19-4	CAS-RN	DTXSID0027438	Dibutyl phosphite	CCCCOP(=O)OCCCC	CCCCOP(=O)OCCCC
